E_MeV_u,LET_keV_um,a0_nm,beta,ks_Gauss,ks_Geiss,particle,scale,voltage_V,water_LET_keV_um
102.0,0.0007605432261228764,5.0,0.0,1.0004185344705838,1.0001262844220815,proton,3.0,100.0,0.7141107167546897
102.0,0.0007605432261228764,5.5,0.0,1.0004185344705838,1.0001169456074992,proton,3.0,100.0,0.7141107167546897
102.0,0.0007605432261228764,6.0,0.0,1.0004185344705838,1.0001094437514508,proton,3.0,100.0,0.7141107167546897
102.0,0.0007605432261228764,6.5,0.0,1.0004185344705838,1.0001038685017227,proton,3.0,100.0,0.7141107167546897
102.0,0.0007605432261228764,7.0,0.0,1.0004185344705838,1.0000996372988384,proton,3.0,100.0,0.7141107167546897
102.0,0.0007605432261228764,7.5,0.0,1.0004185344705838,1.0000954684419614,proton,3.0,100.0,0.7141107167546897
102.0,0.0007605432261228764,8.0,0.0,1.0004185344705838,1.0000916472458492,proton,3.0,100.0,0.7141107167546897
102.0,0.0007605432261228764,8.5,0.0,1.0004185344705838,1.0000868086354153,proton,3.0,100.0,0.7141107167546897
152.0,0.0005718701413646367,4.5,0.0,1.0003147195231805,1.0000960328091235,proton,3.0,100.0,0.5366363803191809
152.0,0.0005718701413646367,5.0,0.0,1.0003147195231805,1.0000903749200165,proton,3.0,100.0,0.5366363803191809
152.0,0.0005718701413646367,5.5,0.0,1.0003147195231805,1.0000836586294493,proton,3.0,100.0,0.5366363803191809
152.0,0.0005718701413646367,6.0,0.0,1.0003147195231805,1.0000782634648473,proton,3.0,100.0,0.5366363803191809
152.0,0.0005718701413646367,6.5,0.0,1.0003147195231805,1.0000742512851533,proton,3.0,100.0,0.5366363803191809
152.0,0.0005718701413646367,7.0,0.0,1.0003147195231805,1.0000712038215471,proton,3.0,100.0,0.5366363803191809
152.0,0.0005718701413646367,7.5,0.0,1.0003147195231805,1.0000682040906792,proton,3.0,100.0,0.5366363803191809
152.0,0.0005718701413646367,8.0,0.0,1.0003147195231805,1.0000654555202946,proton,3.0,100.0,0.5366363803191809
152.0,0.0005718701413646367,8.5,0.0,1.0003147195231805,1.000061982946461,proton,3.0,100.0,0.5366363803191809
202.0,0.0004735999520970177,4.5,0.0,1.000260644026103,1.0000769073641882,proton,3.0,100.0,0.44410151582738694
202.0,0.0004735999520970177,5.0,0.0,1.000260644026103,1.0000723559400577,proton,3.0,100.0,0.44410151582738694
202.0,0.0004735999520970177,5.5,0.0,1.000260644026103,1.0000669614382418,proton,3.0,100.0,0.44410151582738694
202.0,0.0004735999520970177,6.0,0.0,1.000260644026103,1.000062628089176,proton,3.0,100.0,0.44410151582738694
202.0,0.0004735999520970177,6.5,0.0,1.000260644026103,1.0000594042070263,proton,3.0,100.0,0.44410151582738694
202.0,0.0004735999520970177,7.0,0.0,1.000260644026103,1.0000569542001458,proton,3.0,100.0,0.44410151582738694
202.0,0.0004735999520970177,7.5,0.0,1.000260644026103,1.0000545440485118,proton,3.0,100.0,0.44410151582738694
202.0,0.0004735999520970177,8.0,0.0,1.000260644026103,1.00005233622123,proton,3.0,100.0,0.44410151582738694
202.0,0.0004735999520970177,8.5,0.0,1.000260644026103,1.0000495508955223,proton,3.0,100.0,0.44410151582738694
252.0,0.00041321274423029326,4.5,0.0,1.000227413317795,1.0000654229444972,proton,3.0,100.0,0.38743345234974225
252.0,0.00041321274423029326,5.0,0.0,1.000227413317795,1.0000615385038574,proton,3.0,100.0,0.38743345234974225
252.0,0.00041321274423029326,5.5,0.0,1.000227413317795,1.0000569397196248,proton,3.0,100.0,0.38743345234974225
252.0,0.00041321274423029326,6.0,0.0,1.000227413317795,1.0000532455879478,proton,3.0,100.0,0.38743345234974225
252.0,0.00041321274423029326,6.5,0.0,1.000227413317795,1.0000504964427042,proton,3.0,100.0,0.38743345234974225
252.0,0.00041321274423029326,7.0,0.0,1.000227413317795,1.0000484064162194,proton,3.0,100.0,0.38743345234974225
252.0,0.00041321274423029326,7.5,0.0,1.000227413317795,1.0000463513098925,proton,3.0,100.0,0.38743345234974225
252.0,0.00041321274423029326,8.0,0.0,1.000227413317795,1.0000444690536412,proton,3.0,100.0,0.38743345234974225
252.0,0.00041321274423029326,8.5,0.0,1.000227413317795,1.0000420969774857,proton,3.0,100.0,0.38743345234974225
2.0,1.1273856017838932,4.5,0.0,1.08172807888,1.172449340351769,neon,3.0,200.0,1082.4321135055063
2.0,1.1273856017838932,5.0,0.0,1.08172807888,1.1626666250750612,neon,3.0,200.0,1082.4321135055063
2.0,1.1273856017838932,5.5,0.0,1.08172807888,1.1505921921781423,neon,3.0,200.0,1082.4321135055063
2.0,1.1273856017838932,6.0,0.0,1.08172807888,1.1408624470818995,neon,3.0,200.0,1082.4321135055063
2.0,1.1273856017838932,6.5,0.0,1.08172807888,1.1336806805442572,neon,3.0,200.0,1082.4321135055063
2.0,1.1273856017838932,7.0,0.0,1.08172807888,1.1282876506008501,neon,3.0,200.0,1082.4321135055063
2.0,1.1273856017838932,7.5,0.0,1.08172807888,1.122895180858569,neon,3.0,200.0,1082.4321135055063
2.0,1.1273856017838932,8.0,0.0,1.08172807888,1.1179246342329479,neon,3.0,200.0,1082.4321135055063
2.0,1.1273856017838932,8.5,0.0,1.08172807888,1.1114192612225695,neon,3.0,200.0,1082.4321135055063
52.0,0.12752101471001911,4.5,0.0,1.0142044786466453,1.013817231474833,neon,3.0,200.0,119.8740357008332
52.0,0.12752101471001911,5.0,0.0,1.0142044786466453,1.0128320673844895,neon,3.0,200.0,119.8740357008332
52.0,0.12752101471001911,5.5,0.0,1.0142044786466453,1.0116787163860537,neon,3.0,200.0,119.8740357008332
52.0,0.12752101471001911,6.0,0.0,1.0142044786466453,1.010760890452,neon,3.0,200.0,119.8740357008332
52.0,0.12752101471001911,6.5,0.0,1.0142044786466453,1.0100832955894616,neon,3.0,200.0,119.8740357008332
52.0,0.12752101471001911,7.0,0.0,1.0142044786466453,1.0095716491510902,neon,3.0,200.0,119.8740357008332
52.0,0.12752101471001911,7.5,0.0,1.0142044786466453,1.0090729511295562,neon,3.0,200.0,119.8740357008332
52.0,0.12752101471001911,8.0,0.0,1.0142044786466453,1.0086195897895456,neon,3.0,200.0,119.8740357008332
52.0,0.12752101471001911,8.5,0.0,1.0142044786466453,1.0080544405811336,neon,3.0,200.0,119.8740357008332
102.0,0.07605304543775501,4.5,0.0,1.0098420577355156,1.0077613378019623,neon,3.0,200.0,71.40984517274795
102.0,0.07605304543775501,5.0,0.0,1.0098420577355156,1.0072026907312184,neon,3.0,200.0,71.40984517274795
102.0,0.07605304543775501,5.5,0.0,1.0098420577355156,1.0065513347816462,neon,3.0,200.0,71.40984517274795
102.0,0.07605304543775501,6.0,0.0,1.0098420577355156,1.0060331747813644,neon,3.0,200.0,71.40984517274795
102.0,0.07605304543775501,6.5,0.0,1.0098420577355156,1.0056503951421827,neon,3.0,200.0,71.40984517274795
102.0,0.07605304543775501,7.0,0.0,1.0098420577355156,1.0053610998268063,neon,3.0,200.0,71.40984517274795
102.0,0.07605304543775501,7.5,0.0,1.0098420577355156,1.0050796254601504,neon,3.0,200.0,71.40984517274795
102.0,0.07605304543775501,8.0,0.0,1.0098420577355156,1.0048239426704002,neon,3.0,200.0,71.40984517274795
102.0,0.07605304543775501,8.5,0.0,1.0098420577355156,1.0045063785865342,neon,3.0,200.0,71.40984517274795
152.0,0.057186901584223175,4.5,0.0,1.0081322158327701,1.0056458843489613,neon,3.0,200.0,53.66352396936089
152.0,0.057186901584223175,5.0,0.0,1.0081322158327701,1.005238222590229,neon,3.0,200.0,53.66352396936089
152.0,0.057186901584223175,5.5,0.0,1.0081322158327701,1.00476381523131,neon,3.0,200.0,53.66352396936089
152.0,0.057186901584223175,6.0,0.0,1.0081322158327701,1.0043864260986834,neon,3.0,200.0,53.66352396936089
152.0,0.057186901584223175,6.5,0.0,1.0081322158327701,1.004107512415989,neon,3.0,200.0,53.66352396936089
152.0,0.057186901584223175,7.0,0.0,1.0081322158327701,1.0038965996969227,neon,3.0,200.0,53.66352396936089
152.0,0.057186901584223175,7.5,0.0,1.0081322158327701,1.003691554227161,neon,3.0,200.0,53.66352396936089
152.0,0.057186901584223175,8.0,0.0,1.0081322158327701,1.0035053554597544,neon,3.0,200.0,53.66352396936089
152.0,0.057186901584223175,8.5,0.0,1.0081322158327701,1.003274495297056,neon,3.0,200.0,53.66352396936089
202.0,0.04735998338516216,4.5,0.0,1.0072049152306972,1.0045756486616382,neon,3.0,200.0,44.41013233181935
202.0,0.04735998338516216,5.0,0.0,1.0072049152306972,1.0042448818108505,neon,3.0,200.0,44.41013233181935
202.0,0.04735998338516216,5.5,0.0,1.0072049152306972,1.0038604076600068,neon,3.0,200.0,44.41013233181935
202.0,0.04735998338516216,6.0,0.0,1.0072049152306972,1.0035545394268164,neon,3.0,200.0,44.41013233181935
202.0,0.04735998338516216,6.5,0.0,1.0072049152306972,1.0033284040657564,neon,3.0,200.0,44.41013233181935
202.0,0.04735998338516216,7.0,0.0,1.0072049152306972,1.0031573328853511,neon,3.0,200.0,44.41013233181935
202.0,0.04735998338516216,7.5,0.0,1.0072049152306972,1.0029911009350148,neon,3.0,200.0,44.41013233181935
202.0,0.04735998338516216,8.0,0.0,1.0072049152306972,1.0028401724650127,neon,3.0,200.0,44.41013233181935
202.0,0.04735998338516216,8.5,0.0,1.0072049152306972,1.0026532449636874,neon,3.0,200.0,44.41013233181935
252.0,0.04132128672522739,4.5,0.0,1.0066189912733574,1.0039244757699721,neon,3.0,200.0,38.743340540080666
252.0,0.04132128672522739,5.0,0.0,1.0066189912733574,1.0036405531549968,neon,3.0,200.0,38.743340540080666
252.0,0.04132128672522739,5.5,0.0,1.0066189912733574,1.00331080822569,neon,3.0,200.0,38.743340540080666
252.0,0.04132128672522739,6.0,0.0,1.0066189912733574,1.0030484650287181,neon,3.0,200.0,38.743340540080666
252.0,0.04132128672522739,6.5,0.0,1.0066189912733574,1.0028544573028617,neon,3.0,200.0,38.743340540080666
252.0,0.04132128672522739,7.0,0.0,1.0066189912733574,1.0027076465623692,neon,3.0,200.0,38.743340540080666
252.0,0.04132128672522739,7.5,0.0,1.0066189912733574,1.0025650383155928,neon,3.0,200.0,38.743340540080666
252.0,0.04132128672522739,8.0,0.0,1.0066189912733574,1.0024355734912764,neon,3.0,200.0,38.743340540080666
252.0,0.04132128672522739,8.5,0.0,1.0066189912733574,1.0022753551744958,neon,3.0,200.0,38.743340540080666
2.0,4.081690432662482,4.5,0.0,1.245285945745602,1.438034248572451,iron,3.0,200.0,3918.9361600977104
2.0,4.081690432662482,5.0,0.0,1.245285945745602,1.4176966051723034,iron,3.0,200.0,3918.9361600977104
2.0,4.081690432662482,5.5,0.0,1.245285945745602,1.3921299469987167,iron,3.0,200.0,3918.9361600977104
2.0,4.081690432662482,6.0,0.0,1.245285945745602,1.371268844257986,iron,3.0,200.0,3918.9361600977104
2.0,4.081690432662482,6.5,0.0,1.245285945745602,1.3557114953415217,iron,3.0,200.0,3918.9361600977104
2.0,4.081690432662482,7.0,0.0,1.245285945745602,1.3439295281072012,iron,3.0,200.0,3918.9361600977104
2.0,4.081690432662482,7.5,0.0,1.245285945745602,1.331986252819664,iron,3.0,200.0,3918.9361600977104
2.0,4.081690432662482,8.0,0.0,1.245285945745602,1.3208687109345205,iron,3.0,200.0,3918.9361600977104
2.0,4.081690432662482,8.5,0.0,1.245285945745602,1.306071744078297,iron,3.0,200.0,3918.9361600977104
52.0,0.8445681387995633,4.5,0.0,1.0640070729464706,1.08033979078071,iron,3.0,200.0,793.9224041453692
52.0,0.8445681387995633,5.0,0.0,1.0640070729464706,1.0748744534100292,iron,3.0,200.0,793.9224041453692
52.0,0.8445681387995633,5.5,0.0,1.0640070729464706,1.0684282778745262,iron,3.0,200.0,793.9224041453692
52.0,0.8445681387995633,6.0,0.0,1.0640070729464706,1.063267359265983,iron,3.0,200.0,793.9224041453692
52.0,0.8445681387995633,6.5,0.0,1.0640070729464706,1.0594380921061965,iron,3.0,200.0,793.9224041453692
52.0,0.8445681387995633,7.0,0.0,1.0640070729464706,1.0565347456198526,iron,3.0,200.0,793.9224041453692
52.0,0.8445681387995633,7.5,0.0,1.0640070729464706,1.0536916581036562,iron,3.0,200.0,793.9224041453692
52.0,0.8445681387995633,8.0,0.0,1.0640070729464706,1.0510974804033857,iron,3.0,200.0,793.9224041453692
52.0,0.8445681387995633,8.5,0.0,1.0640070729464706,1.0478477794080314,iron,3.0,200.0,793.9224041453692
102.0,0.5119783065831132,4.5,0.0,1.0421757609189417,1.0468191117898518,iron,3.0,200.0,480.7209430497352
102.0,0.5119783065831132,5.0,0.0,1.0421757609189417,1.0435090009614774,iron,3.0,200.0,480.7209430497352
102.0,0.5119783065831132,5.5,0.0,1.0421757609189417,1.0396347647543,iron,3.0,200.0,480.7209430497352
102.0,0.5119783065831132,6.0,0.0,1.0421757609189417,1.0365435193439645,iron,3.0,200.0,480.7209430497352
102.0,0.5119783065831132,6.5,0.0,1.0421757609189417,1.0342541199538233,iron,3.0,200.0,480.7209430497352
102.0,0.5119783065831132,7.0,0.0,1.0421757609189417,1.0325201483745554,iron,3.0,200.0,480.7209430497352
102.0,0.5119783065831132,7.5,0.0,1.0421757609189417,1.0308289316767727,iron,3.0,200.0,480.7209430497352
102.0,0.5119783065831132,8.0,0.0,1.0421757609189417,1.0292899004211091,iron,3.0,200.0,480.7209430497352
