E_MeV_u,LET_keV_um,a0_nm,beta,ks_Gauss,ks_Geiss,particle,scale,voltage_V,water_LET_keV_um
125.0,0.023613868295725544,0.9,0.0,1.0002570381575049,1.0003903019315965,carbon,3.0,175.0,22.166580382703586
125.0,0.023613868295725544,1.0,0.0,1.0002570381575049,1.0003237812269683,carbon,3.0,175.0,22.166580382703586
125.0,0.023613868295725544,1.25,0.0,1.0002570381575049,1.0002288642748713,carbon,3.0,175.0,22.166580382703586
125.0,0.023613868295725544,1.5,0.0,1.0002570381575049,1.000182711952294,carbon,3.0,175.0,22.166580382703586
145.0,0.021268651723698694,0.8,0.0,1.0002315130786459,1.000432116284103,carbon,3.0,175.0,19.96008790844301
145.0,0.021268651723698694,0.9,0.0,1.0002315130786459,1.000345980252704,carbon,3.0,175.0,19.96008790844301
145.0,0.021268651723698694,1.0,0.0,1.0002315130786459,1.0002869778854635,carbon,3.0,175.0,19.96008790844301
145.0,0.021268651723698694,1.25,0.0,1.0002315130786459,1.0002027955691035,carbon,3.0,175.0,19.96008790844301
145.0,0.021268651723698694,1.5,0.0,1.0002315130786459,1.0001618639002372,carbon,3.0,175.0,19.96008790844301
165.0,0.019467938033115657,0.8,0.0,1.0002119140446812,1.0003902046590303,carbon,3.0,175.0,18.26561402530715
165.0,0.019467938033115657,0.9,0.0,1.0002119140446812,1.0003123870677813,carbon,3.0,175.0,18.26561402530715
165.0,0.019467938033115657,1.0,0.0,1.0002119140446812,1.0002590864856424,carbon,3.0,175.0,18.26561402530715
165.0,0.019467938033115657,1.25,0.0,1.0002119140446812,1.0001830445072897,carbon,3.0,175.0,18.26561402530715
165.0,0.019467938033115657,1.5,0.0,1.0002119140446812,1.0001460716997739,carbon,3.0,175.0,18.26561402530715
185.0,0.018045303723293306,0.8,0.0,1.0001964298852684,1.0003574278947465,carbon,3.0,175.0,16.925270811266728
185.0,0.018045303723293306,0.9,0.0,1.0001964298852684,1.0002861184709917,carbon,3.0,175.0,16.925270811266728
185.0,0.018045303723293306,1.0,0.0,1.0001964298852684,1.0002372785573972,carbon,3.0,175.0,16.925270811266728
185.0,0.018045303723293306,1.25,0.0,1.0001964298852684,1.0001676045989707,carbon,3.0,175.0,16.925270811266728
185.0,0.018045303723293306,1.5,0.0,1.0001964298852684,1.000133728672249,carbon,3.0,175.0,16.925270811266728
205.0,0.016890363441849594,0.8,0.0,1.0001838588273757,1.000331050412143,carbon,3.0,175.0,15.838142625964563
205.0,0.016890363441849594,0.9,0.0,1.0001838588273757,1.0002649804260388,carbon,3.0,175.0,15.838142625964563
205.0,0.016890363441849594,1.0,0.0,1.0001838588273757,1.0002197314030867,carbon,3.0,175.0,15.838142625964563
205.0,0.016890363441849594,1.25,0.0,1.0001838588273757,1.0001551835014533,carbon,3.0,175.0,15.838142625964563
205.0,0.016890363441849594,1.5,0.0,1.0001838588273757,1.000123800428724,carbon,3.0,175.0,15.838142625964563
225.0,0.01593140079742349,0.8,0.0,1.0001734211190794,1.0003093195050268,carbon,3.0,175.0,14.939529472401658
225.0,0.01593140079742349,0.9,0.0,1.0001734211190794,1.00024756737974,carbon,3.0,175.0,14.939529472401658
225.0,0.01593140079742349,1.0,0.0,1.0001734211190794,1.0002052774953059,carbon,3.0,175.0,14.939529472401658
225.0,0.01593140079742349,1.25,0.0,1.0001734211190794,1.000144953615244,carbon,3.0,175.0,14.939529472401658
225.0,0.01593140079742349,1.5,0.0,1.0001734211190794,1.000115624699922,carbon,3.0,175.0,14.939529472401658
245.0,0.015126775809979232,0.8,0.0,1.0001646631056824,1.0002911927708775,carbon,3.0,175.0,14.184371252254019
245.0,0.015126775809979232,0.9,0.0,1.0001646631056824,1.000233043287655,carbon,3.0,175.0,14.184371252254019
245.0,0.015126775809979232,1.0,0.0,1.0001646631056824,1.0001932222903211,carbon,3.0,175.0,14.184371252254019
245.0,0.015126775809979232,1.25,0.0,1.0001646631056824,1.0001364224912324,carbon,3.0,175.0,14.184371252254019
245.0,0.015126775809979232,1.5,0.0,1.0001646631056824,1.000108807331448,carbon,3.0,175.0,14.184371252254019
265.0,0.014445180371893525,0.8,0.0,1.0001572442551165,1.0002759040612876,carbon,3.0,175.0,13.540461078690438
265.0,0.014445180371893525,0.9,0.0,1.0001572442551165,1.000220793784502,carbon,3.0,175.0,13.540461078690438
265.0,0.014445180371893525,1.0,0.0,1.0001572442551165,1.0001830554896196,carbon,3.0,175.0,13.540461078690438
265.0,0.014445180371893525,1.25,0.0,1.0001572442551165,1.0001292284452725,carbon,3.0,175.0,13.540461078690438
265.0,0.014445180371893525,1.5,0.0,1.0001572442551165,1.0001030589199396,carbon,3.0,175.0,13.540461078690438
5.0,0.28599502759623263,0.8,0.0,1.0029612147257545,1.0090298986096844,carbon,3.0,200.0,271.79344158091214
5.0,0.28599502759623263,0.9,0.0,1.0029612147257545,1.0072494941513013,carbon,3.0,200.0,271.79344158091214
5.0,0.28599502759623263,1.0,0.0,1.0029612147257545,1.0060265047954917,carbon,3.0,200.0,271.79344158091214
5.0,0.28599502759623263,1.25,0.0,1.0029612147257545,1.004277141874817,carbon,3.0,200.0,271.79344158091214
5.0,0.28599502759623263,1.5,0.0,1.0029612147257545,1.0034263921984878,carbon,3.0,200.0,271.79344158091214
25.0,0.08250539715068914,0.8,0.0,1.0008214430457374,1.001985109986495,carbon,3.0,200.0,77.77696946605748
25.0,0.08250539715068914,0.9,0.0,1.0008214430457374,1.0015887176408746,carbon,3.0,200.0,77.77696946605748
25.0,0.08250539715068914,1.0,0.0,1.0008214430457374,1.0013169726964888,carbon,3.0,200.0,77.77696946605748
25.0,0.08250539715068914,1.25,0.0,1.0008214430457374,1.0009290533644017,carbon,3.0,200.0,77.77696946605748
25.0,0.08250539715068914,1.5,0.0,1.0008214430457374,1.0007405502181408,carbon,3.0,200.0,77.77696946605748
45.0,0.051464350210226516,0.8,0.0,1.0005122936898638,1.0011504128874358,carbon,3.0,200.0,48.438119541233384
45.0,0.051464350210226516,0.9,0.0,1.0005122936898638,1.0009199767270023,carbon,3.0,200.0,48.438119541233384
45.0,0.051464350210226516,1.0,0.0,1.0005122936898638,1.0007620791836989,carbon,3.0,200.0,48.438119541233384
45.0,0.051464350210226516,1.25,0.0,1.0005122936898638,1.0005367886492618,carbon,3.0,200.0,48.438119541233384
45.0,0.051464350210226516,1.5,0.0,1.0005122936898638,1.0004273324190676,carbon,3.0,200.0,48.438119541233384
65.0,0.03854924139267812,0.8,0.0,1.000383749200363,1.0008251872847171,carbon,3.0,200.0,36.245993197869744
65.0,0.03854924139267812,0.9,0.0,1.000383749200363,1.0006596150931932,carbon,3.0,200.0,36.245993197869744
65.0,0.03854924139267812,1.0,0.0,1.000383749200363,1.00054619312788,carbon,3.0,200.0,36.245993197869744
65.0,0.03854924139267812,1.25,0.0,1.000383749200363,1.0003844040237153,carbon,3.0,200.0,36.245993197869744
65.0,0.03854924139267812,1.5,0.0,1.000383749200363,1.000305807509284,carbon,3.0,200.0,36.245993197869744
85.0,0.03137584757455153,0.8,0.0,1.000312350044156,1.0006514809020266,carbon,3.0,200.0,29.47441959182229
85.0,0.03137584757455153,0.9,0.0,1.000312350044156,1.0005206137201375,carbon,3.0,200.0,29.47441959182229
85.0,0.03137584757455153,1.0,0.0,1.000312350044156,1.0004309816398287,carbon,3.0,200.0,29.47441959182229
85.0,0.03137584757455153,1.25,0.0,1.000312350044156,1.0003031500645885,carbon,3.0,200.0,29.47441959182229
85.0,0.03137584757455153,1.5,0.0,1.000312350044156,1.0002410542021754,carbon,3.0,200.0,29.47441959182229
